Company Name,Last Price,% Change,52 wk High,52 wk Low,Market Cap (Rs. cr),Category,Color
Grindwell Norto,1208.55,1.54,1304.95,470.7,13381.07,abrasives,3
Carborundum,601.95,2.2,626.0,205.5,11412.6,abrasives,3
Wendt,3419.0,-1.91,4257.75,1913.05,683.8,abrasives,2
Hindustan Aeron,1026.75,1.21,1423.55,524.2,34333.24,aerospace-defence,3
MTAR Tech,944.15,1.61,1154.0,575.0,2904.17,aerospace-defence,3
TAAL Enterprise,665.85,4.82,671.75,114.35,207.5,aerospace-defence,4
Taneja Aerospac,33.05,0.3,46.05,23.15,82.4,aerospace-defence,3
Bombay Burmah,1225.4,0.67,1566.8,801.0,8549.85,agriculture,3
Kaveri Seed,753.95,-1.73,815.85,394.05,4548.51,agriculture,2
Nath Bio-Genes,422.2,0.62,466.25,246.65,802.35,agriculture,3
Goodricke Group,264.45,4.96,322.7,126.0,571.21,agriculture,4
JK Agri Genetic,810.0,2.04,969.05,380.05,375.59,agriculture,3
Harrisons Malay,201.8,11.68,201.8,55.85,372.43,agriculture,5
ShreeGanesh Bio,123.0,3.06,148.55,91.4,245.15,agriculture,4
Dhunseri Tea,315.0,-2.45,344.8,136.35,220.66,agriculture,2
Mangalam Seeds,81.3,4.84,81.3,50.95,89.27,agriculture,4
Joonktollee Tea,116.0,2.84,131.0,76.0,48.05,agriculture,4
Diana Tea,21.35,-0.7,24.4,8.05,32.01,agriculture,2
Transchem,24.9,2.05,29.4,7.31,30.48,agriculture,3
Agri-Tech,44.1,0.11,48.0,26.0,26.2,agriculture,3
Indo US Bio-Tec,36.5,-1.35,59.0,30.85,22.15,agriculture,2
Nagarjuna Ag,4.7,0.0,5.2,2.56,4.4,agriculture,2
Kanel Ind,1.96,-2.0,2.25,0.24,3.61,agriculture,2
Beeyu Overseas,0.85,4.94,0.93,0.25,1.2,agriculture,4
Voltas,990.7,-0.62,1131.2,446.6,32780.75,air-conditioners,2
Amber Enterpris,2770.6,-5.44,3667.5,1011.1,9335.19,air-conditioners,0
Blue Star,812.6,-0.18,1025.0,460.0,7826.47,air-conditioners,2
Johnson Control,2310.95,1.94,3375.0,1660.0,6283.68,air-conditioners,3
Interglobe Avi,1715.25,1.83,1822.0,873.1,66021.69,airlines,3
SpiceJet,82.25,1.29,107.95,42.25,4942.71,airlines,3
Jet Airways,93.7,4.52,165.0,20.0,1064.41,airlines,4
Global Vectra,47.3,4.99,65.3,36.2,66.22,airlines,4
NALCO,72.55,-0.96,82.3,27.25,13324.76,aluminium-aluminium-products,2
Manaksia Alumin,20.86,4.98,20.86,4.15,136.7,aluminium-aluminium-products,4
Maan Aluminium,195.0,1.83,218.0,37.15,131.83,aluminium-aluminium-products,3
Arfin India,72.0,-1.5,82.85,21.65,114.43,aluminium-aluminium-products,2
PG Foils,94.4,-1.97,117.65,53.1,76.56,aluminium-aluminium-products,2
Hardwyn,63.45,9.4,84.5,10.01,64.72,aluminium-aluminium-products,5
Century Extr,6.16,-1.91,7.89,2.09,49.28,aluminium-aluminium-products,2
Sacheta Metals,16.2,2.86,24.6,11.44,30.99,aluminium-aluminium-products,4
Hind Aluminium,40.9,0.62,46.0,27.4,25.77,aluminium-aluminium-products,3
Nirav Comm,320.0,3.23,374.95,125.0,12.54,aluminium-aluminium-products,4
Golkonda Alum,20.4,-0.97,20.6,2.71,7.59,aluminium-aluminium-products,2
Synthiko Foils,24.25,0.0,31.2,18.8,4.22,aluminium-aluminium-products,2
Sudal Ind,4.55,-4.81,9.92,1.93,3.35,aluminium-aluminium-products,1
Universal Prime,3.3,1.85,3.37,1.15,2.63,aluminium-aluminium-products,3
Galada Telecom,1.12,0.0,2.27,0.52,0.84,aluminium-aluminium-products,2
Wonderla,210.35,3.77,234.5,108.0,1189.16,amusement-parksrecreationclub,4
Nicco Parks,43.0,0.94,52.9,25.25,201.24,amusement-parksrecreationclub,3
Avanti Feeds,554.5,2.82,587.35,250.0,7554.82,aquaculture,4
Apex Frozen,264.2,4.76,328.8,170.15,825.63,aquaculture,4
Waterbase,124.85,7.03,145.75,88.3,517.21,aquaculture,5
Coastal Corp,227.3,19.38,290.0,160.0,242.73,aquaculture,5
Zeal Aqua ,67.2,3.46,82.4,48.25,84.72,aquaculture,4
BKV Industries,7.56,1.89,7.56,2.47,11.68,aquaculture,3
Shantanu Sheo,1.03,4.04,1.17,0.29,3.59,aquaculture,4
Varroc Engineer,409.6,-0.7,499.95,127.2,6258.13,auto-ancillaries,2
Pricol,86.0,-4.23,90.9,36.0,1048.18,auto-ancillaries,1
Rajratan Global,1006.2,4.4,1100.0,171.6,1021.72,auto-ancillaries,4
GNA Axles,434.95,-1.18,451.7,164.35,933.64,auto-ancillaries,2
Rane Brake,880.15,-1.68,956.5,405.3,683.01,auto-ancillaries,2
Enkei Wheels,329.0,4.18,384.0,178.0,591.37,auto-ancillaries,4
Frontier Spring,300.0,0.22,379.9,195.05,118.16,auto-ancillaries,3
Kinetic Eng,38.6,1.05,49.2,14.7,68.36,auto-ancillaries,3
Sal Automotive,168.0,0.21,197.95,95.0,40.28,auto-ancillaries,3
Kranti Industri,23.7,1.94,24.0,11.5,20.86,auto-ancillaries,3
PAE,8.67,-4.93,15.33,1.88,9.03,auto-ancillaries,1
Subros,320.5,-0.9,363.4,151.0,2090.81,auto-ancillaries-air-conditioning-parts,2
Motherson Sumi,239.9,-0.27,248.45,79.8,75758.84,auto-ancillaries-auto-truck-motorcycle-parts,2
Bosch,15060.0,-0.83,16900.0,9257.65,44417.42,auto-ancillaries-auto-truck-motorcycle-parts,2
Sundaram-Clayto,3235.0,2.1,3899.7,1368.05,6545.08,auto-ancillaries-auto-truck-motorcycle-parts,3
Mah Scooters,3563.4,-0.47,4043.4,1815.0,4072.46,auto-ancillaries-auto-truck-motorcycle-parts,2
Sandhar Technol,236.65,0.92,280.15,134.0,1424.41,auto-ancillaries-auto-truck-motorcycle-parts,3
Ind Motor Parts,649.9,-3.43,729.0,461.0,811.08,auto-ancillaries-auto-truck-motorcycle-parts,1
Automotive Axle,1327.0,-0.9,1428.2,335.7,2005.36,auto-ancillaries-axle-shafts,2
Talbros Eng,159.85,2.73,183.45,65.05,81.15,auto-ancillaries-axle-shafts,4
Schaeffler Ind,5162.5,0.02,5550.0,3044.1,16138.35,auto-ancillaries-bearings,3
SKF India,2435.0,-1.61,2514.45,1401.45,12038.14,auto-ancillaries-bearings,2
Timken,1278.5,-0.18,1448.0,755.75,9616.72,auto-ancillaries-bearings,2
NRB Bearings,118.15,0.51,125.35,58.65,1145.14,auto-ancillaries-bearings,3
Menon Bearings,65.2,0.23,67.9,27.0,365.38,auto-ancillaries-bearings,3
Bimetal Bearing,326.0,1.88,367.95,187.45,124.7,auto-ancillaries-bearings,3
SNL Bearings,207.75,7.87,269.9,103.0,75.03,auto-ancillaries-bearings,5
Galaxy Bearings,214.7,-4.98,234.0,116.15,68.27,auto-ancillaries-bearings,1
NRB Industrial,20.25,4.92,27.0,4.35,49.07,auto-ancillaries-bearings,4
Benara Bearings,10.5,0.1,19.2,7.52,18.59,auto-ancillaries-bearings,3
Austin Eng,46.95,0.43,60.0,22.3,16.33,auto-ancillaries-bearings,3
Hind Composites,330.0,-1.27,387.45,116.1,487.38,auto-ancillaries-brakes,2
Sundaram Brake,356.15,-2.01,414.0,164.05,140.13,auto-ancillaries-brakes,2
Auto Corp Goa,370.0,0.74,605.0,227.3,225.28,auto-ancillaries-bus-body,3
Mahindra CIE,185.3,-0.54,234.5,84.05,7023.46,auto-ancillaries-castingsforgings,2
RamkrishnaForge,627.05,-0.85,675.0,140.65,2005.52,auto-ancillaries-castingsforgings,2
MM Forgings,489.3,0.57,535.0,152.3,1181.21,auto-ancillaries-castingsforgings,3
PTC Industries,1782.2,5.0,1783.95,292.0,933.71,auto-ancillaries-castingsforgings,4
Steelcast,158.35,5.67,158.35,63.0,320.5,auto-ancillaries-castingsforgings,5
Rama Steel Tube,75.2,-0.2,87.1,23.75,126.29,auto-ancillaries-castingsforgings,2
Invest and Prec,235.5,2.12,248.0,120.0,117.75,auto-ancillaries-castingsforgings,3
LGB Forge,4.75,0.64,5.4,1.81,113.15,auto-ancillaries-castingsforgings,3
Uni Abex,431.0,-1.67,455.0,313.2,85.12,auto-ancillaries-castingsforgings,2
Magna Electro,157.3,-1.07,199.85,98.6,66.57,auto-ancillaries-castingsforgings,2
Rajkumar Forge,57.25,0.09,62.9,17.1,62.63,auto-ancillaries-castingsforgings,3
Bhagwati Auto,149.95,0.87,189.15,78.45,43.2,auto-ancillaries-castingsforgings,3
Porwal Auto,22.1,1.61,23.85,10.71,33.37,auto-ancillaries-castingsforgings,3
Metalyst Forgin,6.3,-4.83,8.3,3.56,27.44,auto-ancillaries-castingsforgings,1
Hilton Metal,11.5,-0.78,16.06,8.13,14.31,auto-ancillaries-castingsforgings,2
Simplex Casting,19.16,2.24,25.0,13.5,11.75,auto-ancillaries-castingsforgings,3
Sibar Auto,6.46,-4.86,12.65,6.35,10.68,auto-ancillaries-castingsforgings,1
Smiths & Found,0.8,-1.23,0.86,0.54,8.16,auto-ancillaries-castingsforgings,2
Carnation Ind,5.19,4.85,7.65,3.61,1.79,auto-ancillaries-castingsforgings,4
Setco Auto,22.15,4.98,22.15,8.25,296.29,auto-ancillaries-clutches,4
Cummins,809.05,-3.7,933.45,330.4,22426.87,auto-ancillaries-diesel-engines,1
Swaraj Engines,1527.7,-0.73,1708.95,1019.0,1854.72,auto-ancillaries-diesel-engines,2
India Nippon,400.3,0.34,447.3,227.8,905.54,auto-ancillaries-engine-parts,3
Rane Engine,285.0,-0.31,355.0,163.65,191.49,auto-ancillaries-engine-parts,2
JTEKT India ,114.3,-0.7,115.1,47.5,2794.41,auto-ancillaries-gears,2
Shanthi Gears,152.35,-1.68,160.45,77.2,1168.77,auto-ancillaries-gears,2
LG Balakrishnan,318.25,-2.56,361.55,188.1,999.06,auto-ancillaries-gears,1
Rane Madras,353.5,1.6,496.0,182.95,514.88,auto-ancillaries-gears,3
ZF Steering Gea,492.75,-3.21,540.0,236.0,447.09,auto-ancillaries-gears,1
The Hi-Tech Gea,195.7,-1.16,209.8,70.8,367.29,auto-ancillaries-gears,2
RACL Geartech,293.0,2.04,297.95,63.7,315.9,auto-ancillaries-gears,3
Shivam Auto,28.1,4.85,28.1,10.35,281.0,auto-ancillaries-gears,4
JMT Auto,2.62,-1.13,7.23,2.19,132.0,auto-ancillaries-gears,2
Bharat Gears,103.65,-2.03,118.45,36.0,96.46,auto-ancillaries-gears,2
Him Teknoforge ,87.05,1.58,105.8,31.0,68.47,auto-ancillaries-gears,3
Gajra Bevel Gea,1.78,4.71,3.57,0.35,1.67,auto-ancillaries-gears,4
Minda Ind,567.0,-0.2,612.35,264.67,15418.36,auto-ancillaries-head-lamps-lights,2
Lumax Inds,1636.5,-1.4,1750.0,867.7,1529.76,auto-ancillaries-head-lamps-lights,2
FIEM Ind,609.85,-0.19,687.4,254.0,802.55,auto-ancillaries-head-lamps-lights,2
Jagan Litech,36.35,-1.49,40.5,13.05,25.06,auto-ancillaries-head-lamps-lights,2
Endurance Techn,1424.95,-0.89,1540.0,638.75,20043.75,auto-ancillaries-others,2
WABCO India,6702.6,-0.86,7622.95,4770.15,12713.21,auto-ancillaries-others,2
Suprajit Eng,275.4,-1.11,310.0,107.1,3810.78,auto-ancillaries-others,2
Minda Corp,112.4,-0.27,118.0,55.85,2687.25,auto-ancillaries-others,2
Banco Products,170.5,0.09,174.9,60.55,1219.39,auto-ancillaries-others,3
Lumax Auto Tech,147.95,-0.37,174.0,63.3,1008.39,auto-ancillaries-others,2
Alicon Castallo,573.0,-2.33,607.0,200.7,800.05,auto-ancillaries-others,2
Munjal Auto Ind,67.05,3.71,70.3,33.75,670.5,auto-ancillaries-others,4
Munjal Showa,152.9,-0.91,176.45,76.25,611.52,auto-ancillaries-others,2
PPAP Automotive,209.15,-1.62,296.2,156.5,292.81,auto-ancillaries-others,2
Jay Ushin,465.0,0.82,612.75,387.2,179.7,auto-ancillaries-others,3
Commercial Eng,19.9,-4.78,30.45,7.7,178.07,auto-ancillaries-others,1
Remsons Ind,185.0,2.21,185.0,50.2,105.7,auto-ancillaries-others,3
Hind Hardy,163.5,4.47,168.05,47.2,24.5,auto-ancillaries-others,4
GS Auto,5.95,4.94,6.39,3.01,8.64,auto-ancillaries-others,4
Federal-Mogul,291.25,0.45,472.0,247.85,1620.29,auto-ancillaries-pistons,3
Samkrg Pistons,166.05,4.73,181.7,85.5,163.07,auto-ancillaries-pistons,4
IP Rings,92.0,-2.02,111.0,33.4,116.62,auto-ancillaries-pistons,2
Menon Pistons,22.7,2.95,23.2,10.0,115.77,auto-ancillaries-pistons,4
Bharat Seats,74.1,-1.46,94.4,38.4,232.67,auto-ancillaries-seating-covers-parts,2
Jay BharatMarut,334.25,-3.79,348.9,134.05,723.65,auto-ancillaries-sheet-metals,1
Autoline Ind,36.5,3.55,44.65,13.2,113.02,auto-ancillaries-sheet-metals,4
Omax Autos,48.85,0.21,59.75,21.1,104.48,auto-ancillaries-sheet-metals,3
Rasandik Engg,66.0,0.0,100.0,33.05,39.44,auto-ancillaries-sheet-metals,2
Gabriel India,126.5,0.28,135.0,69.0,1817.1,auto-ancillaries-shock-absorbers,3
JBM Auto,437.8,0.85,479.55,146.3,2070.74,auto-ancillaries-spare-parts-accessories,3
Sharda Motor,398.0,-0.71,505.0,115.11,1183.32,auto-ancillaries-spare-parts-accessories,2
Rico Auto,46.8,-3.01,49.75,25.0,633.13,auto-ancillaries-spare-parts-accessories,1
Precision Camsh,59.6,-3.01,63.45,23.05,566.12,auto-ancillaries-spare-parts-accessories,1
IST Ltd,370.3,-0.15,503.9,225.0,431.91,auto-ancillaries-spare-parts-accessories,2
UCAL Fuel,163.0,-5.51,176.0,92.3,360.45,auto-ancillaries-spare-parts-accessories,0
Talbros Auto,226.45,-2.37,257.0,75.0,279.57,auto-ancillaries-spare-parts-accessories,2
Auto Stampings,38.6,-0.39,48.6,13.8,61.24,auto-ancillaries-spare-parts-accessories,2
Spectra Ind,2.68,4.69,3.7,0.85,1.9,auto-ancillaries-spare-parts-accessories,4
Jamna Auto,81.65,1.18,83.35,23.95,3253.46,auto-ancillaries-springs,3
Balkrishna Ind,2210.1,3.36,2210.1,1004.0,42725.03,auto-ancillaries-tyres-rubber-products,4
MRF,82223.2,-0.44,98575.9,55360.35,34872.03,auto-ancillaries-tyres-rubber-products,2
Apollo Tyres,219.0,0.07,261.2,90.5,13908.71,auto-ancillaries-tyres-rubber-products,3
Ceat,1332.25,0.86,1763.15,744.4,5388.96,auto-ancillaries-tyres-rubber-products,3
JK Tyre & Ind,126.7,0.4,146.75,50.35,3119.75,auto-ancillaries-tyres-rubber-products,3
Goodyear,935.1,-0.47,1202.0,666.1,2156.95,auto-ancillaries-tyres-rubber-products,2
TVS Srichakra,1973.7,-0.71,2272.85,1320.0,1511.27,auto-ancillaries-tyres-rubber-products,2
Pix Transmis,461.35,-0.99,487.3,91.4,628.6,auto-ancillaries-tyres-rubber-products,2
Rubfila Intl,92.05,2.28,93.0,26.45,499.53,auto-ancillaries-tyres-rubber-products,3
Indag Rubber,88.3,-0.9,113.9,50.0,231.79,auto-ancillaries-tyres-rubber-products,2
Modi Rubber,74.7,-2.99,210.9,26.3,187.05,auto-ancillaries-tyres-rubber-products,1
GRP,1041.55,-2.13,1134.0,570.7,138.87,auto-ancillaries-tyres-rubber-products,2
Somi Conveyor,48.95,-2.59,58.45,11.6,57.66,auto-ancillaries-tyres-rubber-products,1
MM Rubber,64.0,-4.48,67.8,23.55,39.88,auto-ancillaries-tyres-rubber-products,1
Dolfin Rubbers,46.5,1.31,50.0,34.6,34.98,auto-ancillaries-tyres-rubber-products,3
Eastern Treads,55.5,3.06,67.0,17.85,29.04,auto-ancillaries-tyres-rubber-products,4
Krypton,10.99,4.97,12.1,7.0,16.15,auto-ancillaries-tyres-rubber-products,4
Vamshi Rubber,19.85,1.28,22.45,13.45,8.35,auto-ancillaries-tyres-rubber-products,3
Wheels,553.9,1.07,600.0,377.75,1332.94,auto-ancillaries-wheels,3
Steel Str Wheel,768.65,-0.05,830.0,326.7,1199.82,auto-ancillaries-wheels,2
Bajaj Auto,4152.85,0.25,4361.2,2458.3,120169.78,automobile-2-3-wheelers,3
Hero Motocorp,2929.3,0.98,3628.55,2102.45,58524.45,automobile-2-3-wheelers,3
TVS Motor,633.15,2.01,661.1,308.6,30080.14,automobile-2-3-wheelers,3
WARDWIZARD INNO,74.4,-1.2,87.73,7.5,1632.57,automobile-2-3-wheelers,2
Atul Auto,185.55,-1.22,298.7,117.0,407.16,automobile-2-3-wheelers,2
Scooters India,36.05,1.84,48.7,19.7,314.62,automobile-2-3-wheelers,3
M&M,811.75,0.19,952.15,414.95,100916.15,automobile-auto-truck-manufacturers,3
Tata Motors,315.3,1.12,357.0,82.65,104689.3,automobile-lcvs-hvcs,3
Eicher Motors,2619.25,2.7,3035.5,1411.5,71595.88,automobile-lcvs-hvcs,4
TML-D,149.3,0.5,157.95,34.7,43108.12,automobile-lcvs-hvcs,3
Maruti Suzuki,6909.75,0.35,8400.0,5137.0,208729.77,automobile-passenger-cars,3
Hind Motors,7.52,-1.18,10.0,3.7,156.91,automobile-passenger-cars,2
Escorts,1151.4,-1.54,1468.4,852.0,15524.85,automobile-tractors,2
HMT,28.0,0.0,38.9,10.3,3371.46,automobile-tractors,2
VST Tillers,1940.8,1.03,2044.9,880.05,1676.76,automobile-tractors,3
Ashok Leyland,126.6,1.28,138.85,42.05,37163.78,automobile-truckslcvs,3
Force Motors,1250.35,-0.24,1559.5,792.0,1647.49,automobile-truckslcvs,2
SML Isuzu,448.95,1.07,551.3,348.15,649.7,automobile-truckslcvs,3
HDFC Bank,1478.8,-2.02,1650.0,848.9,815581.94,bank-private,2
ICICI Bank,649.8,0.31,679.3,290.0,449679.82,bank-private,3
Kotak Mahindra,1750.4,-0.28,2048.95,1145.25,346997.2,bank-private,2
Axis Bank,731.6,-1.26,800.0,336.5,224200.34,bank-private,2
IndusInd Bank,995.85,-0.82,1119.2,342.2,77031.66,bank-private,2
Bandhan Bank,294.65,-1.27,430.25,201.1,47456.76,bank-private,2
IDBI Bank,38.6,-1.28,55.75,19.4,41504.27,bank-private,2
IDFC First Bank,58.95,-0.51,69.3,19.5,36547.89,bank-private,2
Yes Bank,13.6,-1.88,31.95,11.1,34074.67,bank-private,2
AU Small Financ,965.0,-1.35,1356.35,366.2,30187.4,bank-private,2
Federal Bank,86.85,0.46,92.4,37.6,17337.6,bank-private,3
City Union Bank,173.4,-1.62,199.8,115.55,12811.18,bank-private,2
RBL Bank,206.1,-1.65,274.0,108.25,12325.2,bank-private,2
Equitas Bank,59.9,0.76,68.2,30.1,6828.85,bank-private,3
CSB Bank,314.1,2.9,345.9,113.4,5449.19,bank-private,4
Ujjivan Small,29.8,-0.67,44.5,26.05,5150.38,bank-private,2
Karur Vysya,58.3,-1.6,64.5,22.5,4660.05,bank-private,2
DCB Bank,104.0,-0.05,126.5,58.1,3229.7,bank-private,2
Suryoday Small,236.1,-0.65,305.0,232.75,2505.75,bank-private,2
South Ind Bk,10.58,-1.03,11.83,4.85,2214.12,bank-private,2
Karnataka Bank,70.9,-0.91,73.45,34.2,2204.07,bank-private,2
JK Bank,29.35,-1.68,32.95,11.55,2093.98,bank-private,2
Dhanlaxmi Bank,16.59,14.18,17.93,9.1,419.75,bank-private,5
SBI,412.25,0.05,426.45,150.3,367917.11,bank-public,3
PNB,39.35,-1.13,46.4,26.3,43328.35,bank-public,2
Bank of Baroda,80.8,-0.68,99.8,36.7,41784.61,bank-public,2
IOB,16.8,-1.47,20.9,7.1,27614.14,bank-public,2
Bank of India,76.95,-2.47,101.45,31.1,25215.93,bank-public,2
Canara Bank,151.0,-2.23,174.4,77.3,24865.75,bank-public,2
Union Bank,35.0,-8.85,45.25,22.7,23921.62,bank-public,0
Bank of Mah,24.8,-1.78,27.73,8.32,16269.19,bank-public,2
Indian Bank,142.45,-1.62,156.9,43.25,16087.83,bank-public,2
UCO Bank,13.0,-0.31,16.76,10.6,12893.84,bank-public,2
Central Bank,19.2,0.0,26.4,10.04,11281.08,bank-public,2
Punjab & Sind,21.05,-1.41,23.79,10.42,8530.87,bank-public,2
Exide Ind,190.45,-1.27,220.6,145.0,16188.25,batteries,2
Amara Raja Batt,733.35,-6.43,1025.0,595.0,12526.53,batteries,0
Eveready Ind,315.5,-0.27,333.15,65.05,2293.28,batteries,2
HBL Power,40.7,-0.85,43.9,11.3,1128.18,batteries,2
Indo-National,815.0,2.63,855.0,435.9,305.63,batteries,4
Panasonic Energ,243.3,3.42,278.85,116.0,182.48,batteries,4
High Energy,820.0,-0.65,1039.35,183.5,147.01,batteries,2
Standard Batter,28.85,-1.87,51.9,3.18,14.92,batteries,2
Varun Beverages,1025.6,2.06,1095.85,585.0,29607.92,beverages,3
Orient Beverage,68.85,-0.29,96.95,49.5,14.88,beverages,2
Biocon,381.55,-0.46,487.7,342.8,45808.89,biotechnology-medical-research,2
Sun Pharma Adv,228.8,2.58,248.0,126.0,5995.65,biotechnology-medical-research,4
Vivo Biotech,69.3,8.2,74.8,25.0,96.98,biotechnology-medical-research,5
Firstsource Sol,136.65,-1.55,143.4,28.8,9512.61,bpoites,2
Vakrangee,47.2,-1.15,69.85,24.4,5000.39,bpoites,2
eClerx Services,1156.5,-1.35,1324.0,391.35,4034.98,bpoites,2
Hinduja Global,1831.4,0.57,1891.0,516.05,3823.46,bpoites,3
ALLSEC Tech,367.5,2.35,411.35,139.4,560.01,bpoites,3
IRIS Business S,81.85,9.94,81.85,11.55,154.89,bpoites,5
Intrasoft Tech,85.1,5.0,100.45,43.8,125.37,bpoites,4
HOV Services,59.45,2.32,66.3,28.05,74.84,bpoites,3
Jupiter Infomed,27.0,-1.1,40.0,21.65,27.05,bpoites,2
Excel Realty,2.33,-4.9,3.84,0.84,21.91,bpoites,1
United Interact,20.0,-0.74,25.6,10.44,3.66,bpoites,2
United Spirits,588.2,2.71,661.5,494.0,42740.89,breweries-distilleries,4
United Brewerie,1296.35,2.06,1328.45,898.5,34276.16,breweries-distilleries,3
Radico Khaitan,586.05,0.1,628.3,309.95,7827.77,breweries-distilleries,3
Globus Spirits,324.6,-0.66,422.5,91.75,934.82,breweries-distilleries,2
Assoc Alcohol,456.0,3.28,465.0,122.0,824.41,breweries-distilleries,4
GM Breweries,436.15,2.21,481.1,366.6,797.17,breweries-distilleries,3
Tilaknagar Ind,42.5,-1.62,44.95,15.1,592.19,breweries-distilleries,2
Som Distillerie,49.15,5.25,49.15,22.5,319.41,breweries-distilleries,5
Khoday India,68.5,1.11,73.8,57.6,230.57,breweries-distilleries,3
Jagatjit Ind,46.5,3.56,46.5,25.0,214.59,breweries-distilleries,4
Pioneer Distill,117.95,0.77,130.0,92.0,157.91,breweries-distilleries,3
Piccadilly Agro,15.22,7.71,16.43,6.7,143.58,breweries-distilleries,5
Ravi Kumar Dist,9.85,0.0,12.04,5.63,23.64,breweries-distilleries,2
Winsome Brew,7.71,1.98,7.71,3.6,21.33,breweries-distilleries,3
Piccadilly Sug,7.52,0.0,8.47,3.26,17.49,breweries-distilleries,2
Silver Oak,25.7,4.9,25.7,8.62,9.74,breweries-distilleries,4
Mount Shivalik,4.08,4.88,5.5,2.21,2.47,breweries-distilleries,4
Hathway Cable,25.9,-1.33,57.45,20.5,4584.57,cable-d2h,2
Dish TV,15.43,19.98,16.3,4.24,2841.11,cable-d2h,5
Den Networks,49.0,0.31,115.05,41.6,2338.4,cable-d2h,3
GTPL Hathway,147.1,-0.57,163.0,39.95,1654.33,cable-d2h,2
Catvision,7.48,4.91,7.99,4.82,4.08,cable-d2h,4
Polycab,1687.0,0.6,1695.6,630.0,25160.35,cables,3
Sterlite Techno,238.6,-0.71,248.75,92.7,9465.53,cables,2
Finolex Cables,450.1,12.76,450.1,194.1,6883.8,cables,5
KEI Industries,603.35,-1.45,638.4,272.75,5421.43,cables,2
Universal Cable,183.05,-2.48,193.45,90.85,635.1,cables,2
Precision Wires,201.6,-0.49,227.2,74.1,466.25,cables,2
Birla Cable,73.7,-1.86,81.9,36.5,221.1,cables,2
Salzer Electro,136.0,4.25,153.7,59.45,217.37,cables,4
Paramount Comm,10.95,-2.49,11.68,6.0,212.63,cables,2
Ultracab India,142.0,0.18,148.0,41.85,180.67,cables,3
Aksh Optifibre,7.18,-2.71,9.6,4.04,116.82,cables,1
Dynamic Cables,41.95,16.04,41.95,15.6,92.35,cables,5
Surana Telecom,5.24,2.54,7.67,2.88,71.14,cables,4
CMI,43.65,-2.02,68.7,21.45,69.96,cables,2
Cords Cable Ind,47.95,1.27,52.7,27.65,61.99,cables,3
Delton Cables,46.8,2.52,56.9,24.05,40.44,cables,4
Tamil Telecom,5.1,1.39,9.64,1.15,23.3,cables,3
Diamond Power,0.82,0.0,1.44,0.48,22.12,cables,2
Cybele Ind,6.35,-4.94,9.49,3.35,6.79,cables,1
Rain Industries,178.95,3.35,192.45,64.35,6018.91,carbon-black,4
Phillips Carbon,222.2,-2.39,239.65,71.05,3829.35,carbon-black,2
Goa Carbon,336.0,-1.7,365.0,173.8,307.48,carbon-black,2
UltraTechCement,6567.95,-0.05,7050.0,3614.25,189586.11,cement,2
Shree Cements,27038.9,0.35,32050.0,18214.4,97558.37,cement,3
Ambuja Cements,322.45,-1.16,329.9,181.75,64027.13,cement,2
ACC,1962.45,-1.21,2022.75,895.5,36852.31,cement,2
Dalmia Bharat,1862.65,-0.84,1890.0,494.2,34853.44,cement,2
Ramco Cements,947.8,-2.56,1120.0,570.05,22357.65,cement,1
J. K. Cement,2870.15,-1.91,3146.0,1102.0,22177.15,cement,2
JK Lakshmi Cem,535.0,1.37,535.55,210.0,6295.35,cement,3
India Cements,186.4,-5.12,210.9,107.45,5776.48,cement,0
Heidelberg Cem,248.2,1.99,255.95,152.85,5624.54,cement,3
Star Cement,110.95,-1.38,114.5,71.05,4575.9,cement,2
HIL,4529.05,-0.81,4875.7,802.85,3393.41,cement,2
Orient Cement,140.1,1.12,142.75,39.4,2870.21,cement,3
Ramcoind,282.35,-5.54,326.0,108.8,2446.93,cement,0
Sagar Cement,913.0,0.49,936.75,273.0,2145.55,cement,3
Jaiprakash Asso,8.13,4.23,9.73,1.37,1987.17,cement,4
KCP,108.0,-1.19,114.6,36.1,1392.35,cement,2
Sanghi Ind,50.0,-1.48,52.65,16.1,1255.0,cement,2
Shree Digvijay,76.0,-1.3,80.7,34.5,1084.42,cement,2
Visaka Ind,655.0,-2.49,698.7,159.15,1079.5,cement,2
NCL Industries,202.6,-0.15,206.8,62.6,916.42,cement,2
Udaipur Cement,26.95,-0.55,28.9,8.79,839.25,cement,2
Mangalam Cement,301.55,-2.77,334.8,158.2,804.95,cement,1
Anjani Cement,304.85,2.2,306.0,113.0,770.83,cement,3
Deccan Cements,498.0,-2.04,515.15,221.0,697.57,cement,2
Everest Ind,378.3,0.81,381.35,175.85,591.52,cement,3
Shiva Cement,29.5,2.25,30.0,8.02,575.25,cement,3
Saurashtra Cem,72.8,-1.36,75.75,33.15,508.28,cement,2
Sahyadri Ind,415.5,2.43,419.9,83.05,397.28,cement,3
Guj Sidhee Cem,39.6,-3.06,45.45,22.55,349.28,cement,1
Andhra Cement,6.65,4.72,10.93,1.5,195.19,cement,4
Kakatiya Cement,250.75,-2.49,282.0,135.7,194.93,cement,2
Niraj Cement,40.0,1.39,61.5,30.7,160.62,cement,3
Keerthi Ind,152.4,4.99,152.4,27.4,122.18,cement,4
A Infra.,24.5,0.2,33.4,10.09,104.48,cement,3
Barak Vally Cem,25.0,4.38,25.0,10.15,55.4,cement,4
